max_time	min_time	small_flux	big_flux	park_depth	wmo	cycle	window_size	quartile
2022-11-13T18:31:09Z	2022-11-12T19:01:09Z	13.555542997692143	0	200 m	4903634	24	3	90
2022-11-13T18:31:09Z	2022-11-12T19:01:09Z	13.555542997692143	0	200 m	4903634	24	3	95
2022-11-13T18:31:09Z	2022-11-12T19:01:09Z	13.555542997692143	0	200 m	4903634	24	5	90
2022-11-13T18:31:09Z	2022-11-12T19:01:09Z	13.555542997692143	0	200 m	4903634	24	5	95
2022-11-13T18:31:09Z	2022-11-12T19:01:09Z	13.555542997692143	0	200 m	4903634	24	7	90
2022-11-13T18:31:09Z	2022-11-12T19:01:09Z	13.555542997692143	0	200 m	4903634	24	7	95
2022-11-23T17:30:39Z	2022-11-22T18:00:39Z	13.404113838955583	9.72189584599099	200 m	4903634	25	3	90
2022-11-23T17:30:39Z	2022-11-22T18:00:39Z	16.610388827139065	5.117951981649815	200 m	4903634	25	3	95
2022-11-23T17:30:39Z	2022-11-22T18:00:39Z	13.404113838955583	9.72189584599099	200 m	4903634	25	5	90
2022-11-23T17:30:39Z	2022-11-22T18:00:39Z	19.685190911624762	0	200 m	4903634	25	5	95
2022-11-23T17:30:39Z	2022-11-22T18:00:39Z	14.877524960694094	7.978134833553472	200 m	4903634	25	7	90
2022-11-23T17:30:39Z	2022-11-22T18:00:39Z	19.685190911624762	0	200 m	4903634	25	7	95
2022-12-06T22:03:52Z	2022-12-02T18:20:29Z	13.016925089588913	0	200 m	4903634	26	3	90
2022-12-06T22:03:52Z	2022-12-02T18:20:29Z	NA	0	200 m	4903634	26	3	95
2022-12-06T22:03:52Z	2022-12-02T18:20:29Z	13.016925089588913	0	200 m	4903634	26	5	90
2022-12-06T22:03:52Z	2022-12-02T18:20:29Z	NA	0	200 m	4903634	26	5	95
2022-12-06T22:03:52Z	2022-12-02T18:20:29Z	13.016925089588913	0	200 m	4903634	26	7	90
2022-12-06T22:03:52Z	2022-12-02T18:20:29Z	NA	0	200 m	4903634	26	7	95
2022-05-24T22:40:15Z	2022-05-24T09:10:16Z	10.086132212861774	82.628708026573	500 m	4903634	3	3	90
2022-05-24T22:40:15Z	2022-05-24T09:10:16Z	10.086132212861774	82.628708026573	500 m	4903634	3	3	95
2022-05-24T22:40:15Z	2022-05-24T09:10:16Z	10.086132212861774	82.628708026573	500 m	4903634	3	5	90
2022-05-24T22:40:15Z	2022-05-24T09:10:16Z	14.620700049882426	81.13048135482236	500 m	4903634	3	5	95
2022-05-24T22:40:15Z	2022-05-24T09:10:16Z	10.086132212861774	82.628708026573	500 m	4903634	3	7	90
2022-05-24T22:40:15Z	2022-05-24T09:10:16Z	14.620700049882426	81.13048135482236	500 m	4903634	3	7	95
2022-05-29T00:47:12Z	2022-05-28T11:17:12Z	16.396187531709952	152.45850102610368	500 m	4903634	5	3	90
2022-05-29T00:47:12Z	2022-05-28T11:17:12Z	23.144961860133435	147.33936741452663	500 m	4903634	5	3	95
2022-05-29T00:47:12Z	2022-05-28T11:17:12Z	21.11612267497399	151.33637930262913	500 m	4903634	5	5	90
2022-05-29T00:47:12Z	2022-05-28T11:17:12Z	24.07481412700092	146.04605852286198	500 m	4903634	5	5	95
2022-05-29T00:47:12Z	2022-05-28T11:17:12Z	19.828659124855786	150.03129952324645	500 m	4903634	5	7	90
2022-05-29T00:47:12Z	2022-05-28T11:17:12Z	24.07481412700092	146.04605852286198	500 m	4903634	5	7	95
2022-06-02T13:38:20Z	2022-06-01T10:08:21Z	7.623182408589139	5.933928009810433	500 m	4903634	7	3	90
2022-06-02T13:38:20Z	2022-06-01T10:08:21Z	7.57987924712619	4.536247877163035	500 m	4903634	7	3	95
2022-06-02T13:38:20Z	2022-06-01T10:08:21Z	7.623182408589139	5.933928009810433	500 m	4903634	7	5	90
2022-06-02T13:38:20Z	2022-06-01T10:08:21Z	11.449892613796955	0	500 m	4903634	7	5	95
2022-06-02T13:38:20Z	2022-06-01T10:08:21Z	7.623182408589139	5.933928009810433	500 m	4903634	7	7	90
2022-06-02T13:38:20Z	2022-06-01T10:08:21Z	11.449892613796955	0	500 m	4903634	7	7	95
2022-06-10T03:29:23Z	2022-06-07T03:29:25Z	9.913576973672216	29.584277356056152	500 m	4903634	8	3	90
2022-06-10T03:29:23Z	2022-06-07T03:29:25Z	12.938438473393553	26.27280047413329	500 m	4903634	8	3	95
2022-06-10T03:29:23Z	2022-06-07T03:29:25Z	11.011150264058978	28.91627745751423	500 m	4903634	8	5	90
2022-06-10T03:29:23Z	2022-06-07T03:29:25Z	14.759432344656327	25.067531968146053	500 m	4903634	8	5	95
2022-06-10T03:29:23Z	2022-06-07T03:29:25Z	12.541480262337354	27.155755363634448	500 m	4903634	8	7	90
2022-06-10T03:29:23Z	2022-06-07T03:29:25Z	14.759432344656327	25.067531968146053	500 m	4903634	8	7	95
2022-06-20T03:40:08Z	2022-06-17T03:40:10Z	7.653828496355203	9.048736625391967	500 m	4903634	9	3	90
2022-06-20T03:40:08Z	2022-06-17T03:40:10Z	9.18221304643649	7.0123472387135	500 m	4903634	9	3	95
2022-06-20T03:40:08Z	2022-06-17T03:40:10Z	8.076776620408987	8.589843482872245	500 m	4903634	9	5	90
2022-06-20T03:40:08Z	2022-06-17T03:40:10Z	9.67805274915168	6.468715325792905	500 m	4903634	9	5	95
2022-06-20T03:40:08Z	2022-06-17T03:40:10Z	8.910457046418134	7.742833186296693	500 m	4903634	9	7	90
2022-06-20T03:40:08Z	2022-06-17T03:40:10Z	9.67805274915168	6.468715325792905	500 m	4903634	9	7	95
2022-06-29T19:13:06Z	2022-06-26T19:13:09Z	9.053591569984416	11.251066380801314	500 m	4903634	10	3	90
2022-06-29T19:13:06Z	2022-06-26T19:13:09Z	12.83791249846427	6.878123966407659	500 m	4903634	10	3	95
2022-06-29T19:13:06Z	2022-06-26T19:13:09Z	9.745443478765338	10.375789093558716	500 m	4903634	10	5	90
2022-06-29T19:13:06Z	2022-06-26T19:13:09Z	13.702323075141475	5.653942794147803	500 m	4903634	10	5	95
2022-06-29T19:13:06Z	2022-06-26T19:13:09Z	11.318302759322721	8.747286250903764	500 m	4903634	10	7	90
2022-06-29T19:13:06Z	2022-06-26T19:13:09Z	13.248377289556112	6.31915744679667	500 m	4903634	10	7	95
2022-07-09T19:09:07Z	2022-07-06T19:09:10Z	8.699857205868275	22.649711136859043	500 m	4903634	11	3	90
2022-07-09T19:09:07Z	2022-07-06T19:09:10Z	12.878841579849274	18.91226599746173	500 m	4903634	11	3	95
2022-07-09T19:09:07Z	2022-07-06T19:09:10Z	10.172665020702846	21.575063364526578	500 m	4903634	11	5	90
2022-07-09T19:09:07Z	2022-07-06T19:09:10Z	14.128542107034077	17.15464877982472	500 m	4903634	11	5	95
2022-07-09T19:09:07Z	2022-07-06T19:09:10Z	10.60097420028709	20.70277763957905	500 m	4903634	11	7	90
2022-07-09T19:09:07Z	2022-07-06T19:09:10Z	14.128542107034077	17.15464877982472	500 m	4903634	11	7	95
