depth	nb_image	juld	cycle	nb_calanoid	conc_calanoid	PhaseName
294.8999938964844	178	26440.56263888889	2	20	0.16051364365971107	NPAR
284.8999938964844	178	26440.563958333332	2	19	0.15248796147672553	NPAR
274.8999938964844	184	26440.565324074076	2	16	0.12422360248447206	NPAR
265.29998779296875	172	26440.566655092593	2	20	0.16611295681063123	NPAR
254.89999389648438	154	26440.567893518517	2	15	0.1391465677179963	NPAR
245	152	26440.56908564815	2	18	0.16917293233082709	NPAR
234.89999389648438	150	26440.57028935185	2	17	0.1619047619047619	NPAR
224.89999389648438	160	26440.571527777778	2	23	0.20535714285714285	NPAR
214.8000030517578	160	26440.5728125	2	15	0.13392857142857142	NPAR
205.10000610351562	152	26440.574074074073	2	16	0.15037593984962408	NPAR
194.89999389648438	160	26440.575358796297	2	24	0.21428571428571427	NPAR
184.8000030517578	162	26440.576689814814	2	24	0.21164021164021166	NPAR
175	150	26440.578032407408	2	16	0.1523809523809524	NPAR
165	152	26440.57940972222	2	17	0.15977443609022557	NPAR
155.1999969482422	138	26440.580729166668	2	15	0.15527950310559008	NPAR
144.89999389648438	130	26440.581921296296	2	12	0.13186813186813187	NPAR
135	128	26440.583090277778	2	5	0.05580357142857143	NPAR
124.9000015258789	126	26440.58425925926	2	15	0.17006802721088438	NPAR
114.9000015258789	132	26440.58542824074	2	6	0.06493506493506494	NPAR
105	140	26440.586608796297	2	6	0.061224489795918366	NPAR
98	60	26440.58744212963	2	1	0.023809523809523808	NPAR
93.5	74	26440.58798611111	2	2	0.03861003861003861	NPAR
88.5	74	26440.588587962964	2	2	0.03861003861003861	NPAR
83.5	74	26440.589189814815	2	3	0.05791505791505792	NPAR
78.4000015258789	74	26440.589803240742	2	1	0.019305019305019305	NPAR
73.4000015258789	82	26440.590416666666	2	1	0.017421602787456445	NPAR
68.4000015258789	88	26440.591030092593	2	1	0.016233766233766236	NPAR
63.400001525878906	86	26440.591666666667	2	1	0.016611295681063124	NPAR
58.400001525878906	76	26440.592256944445	2	0	0	NPAR
53.400001525878906	82	26440.592858796295	2	22	0.3832752613240418	NPAR
48.400001525878906	88	26440.593506944446	2	13	0.21103896103896105	NPAR
43.400001525878906	88	26440.59422453704	2	45	0.7305194805194806	NPAR
38.400001525878906	102	26440.59497685185	2	22	0.3081232492997199	NPAR
33.599998474121094	100	26440.59574074074	2	1	0.014285714285714285	NPAR
28.5	90	26440.59644675926	2	2	0.03174603174603175	NPAR
23.600000381469727	84	26440.597083333334	2	5	0.08503401360544217	NPAR
18.600000381469727	88	26440.597743055554	2	2	0.03246753246753247	NPAR
13.399999618530273	82	26440.598402777778	2	9	0.15679442508710803	NPAR
8.5	82	26440.5990625	2	24	0.4181184668989547	NPAR
3.0999999046325684	114	26440.59986111111	2	13	0.16290726817042608	NPAR
0.800000011920929	8	26440.603217592594	2	0	0	NPAR
172.6999969482422	20	26440.689560185187	3	5	0.35714285714285715	PAR
172.6999969482422	20	26440.703449074073	3	2	0.14285714285714285	PAR
221.6999969482422	20	26440.717337962964	3	0	0	PAR
221.6999969482422	20	26440.73122685185	3	0	0	PAR
221.6999969482422	20	26440.74511574074	3	1	0.07142857142857142	PAR
226.89999389648438	20	26440.759004629628	3	3	0.21428571428571427	PAR
226.89999389648438	20	26440.77289351852	3	3	0.21428571428571427	PAR
226.89999389648438	20	26440.78678240741	3	1	0.07142857142857142	PAR
224.60000610351562	20	26440.800659722223	3	1	0.07142857142857142	PAR
224.60000610351562	20	26440.814560185187	3	2	0.14285714285714285	PAR
224.60000610351562	20	26440.8284375	3	2	0.14285714285714285	PAR
227.39999389648438	20	26440.842337962964	3	3	0.21428571428571427	PAR
227.39999389648438	20	26440.85622685185	3	4	0.2857142857142857	PAR
227.39999389648438	20	26440.87011574074	3	2	0.14285714285714285	PAR
225.3000030517578	20	26440.884004629628	3	1	0.07142857142857142	PAR
225.3000030517578	20	26440.89789351852	3	3	0.21428571428571427	PAR
225.3000030517578	20	26440.91178240741	3	0	0	PAR
227	20	26440.925671296296	3	4	0.2857142857142857	PAR
227	20	26440.939560185187	3	1	0.07142857142857142	PAR
227	20	26440.953449074073	3	1	0.07142857142857142	PAR
226.60000610351562	20	26440.967337962964	3	1	0.07142857142857142	PAR
226.60000610351562	20	26440.98122685185	3	1	0.07142857142857142	PAR
226.60000610351562	20	26440.99511574074	3	7	0.5	PAR
226.5	20	26441.009004629628	3	1	0.07142857142857142	PAR
226.5	20	26441.02289351852	3	1	0.07142857142857142	PAR
226.5	20	26441.03678240741	3	1	0.07142857142857142	PAR
227.3000030517578	20	26441.050671296296	3	5	0.35714285714285715	PAR
227.3000030517578	20	26441.064560185187	3	1	0.07142857142857142	PAR
227.3000030517578	20	26441.078449074073	3	3	0.21428571428571427	PAR
228.10000610351562	20	26441.092337962964	3	1	0.07142857142857142	PAR
228.10000610351562	20	26441.10622685185	3	3	0.21428571428571427	PAR
228.10000610351562	20	26441.12011574074	3	0	0	PAR
228.60000610351562	20	26441.134004629628	3	1	0.07142857142857142	PAR
228.60000610351562	20	26441.14789351852	3	2	0.14285714285714285	PAR
228.60000610351562	20	26441.16178240741	3	2	0.14285714285714285	PAR
229.1999969482422	20	26441.175671296296	3	4	0.2857142857142857	PAR
229.1999969482422	20	26441.189560185187	3	3	0.21428571428571427	PAR
229.1999969482422	20	26441.203449074073	3	6	0.42857142857142855	PAR
229.10000610351562	20	26441.217337962964	3	2	0.14285714285714285	PAR
229.10000610351562	20	26441.23122685185	3	2	0.14285714285714285	PAR
229.10000610351562	20	26441.24511574074	3	2	0.14285714285714285	PAR
229.10000610351562	20	26441.259004629628	3	0	0	PAR
473.8999938964844	20	26441.382777777777	3	1	0.07142857142857142	PAR
483.79998779296875	20	26441.466099537036	3	0	0	PAR
485.6000061035156	20	26441.549421296295	3	0	0	PAR
486.29998779296875	20	26441.632766203704	3	0	0	PAR
487.5	20	26441.716099537036	3	0	0	PAR
488.79998779296875	20	26441.799421296295	3	0	0	PAR
487.8999938964844	20	26441.88275462963	3	0	0	PAR
972.4000244140625	20	26442.16085648148	3	0	0	PAR
983.4000244140625	20	26442.244189814814	3	0	0	PAR
983.9000244140625	20	26442.32752314815	3	1	0.07142857142857142	PAR
987.9000244140625	20	26442.41085648148	3	0	0	PAR
989.9000244140625	20	26442.494189814814	3	0	0	PAR
988.0999755859375	20	26442.57752314815	3	0	0	PAR
988.0999755859375	20	26442.66084490741	3	0	0	PAR
1983.199951171875	270	26443.282523148147	3	0	0	NPAR
1940	220	26443.28814814815	3	1	0.006493506493506494	NPAR
1899.5	225	26443.293298611112	3	1	0.006349206349206349	NPAR
1861.199951171875	215	26443.298391203705	3	0	0	NPAR
1820.0999755859375	195	26443.303136574075	3	0	0	NPAR
1779.5999755859375	215	26443.307881944445	3	1	0.006644518272425249	NPAR
1741.0999755859375	215	26443.312858796296	3	0	0	NPAR
1699.300048828125	215	26443.317835648148	3	0	0	NPAR
1660.699951171875	220	26443.32287037037	3	1	0.006493506493506494	NPAR
1620	205	26443.327789351853	3	0	0	NPAR
1579.800048828125	210	26443.332592592593	3	1	0.006802721088435374	NPAR
1539.800048828125	220	26443.337569444444	3	0	0	NPAR
1499.9000244140625	235	26443.34283564815	3	0	0	NPAR
1460.5999755859375	195	26443.3478125	3	0	0	NPAR
1419.9000244140625	195	26443.35232638889	3	0	0	NPAR
1379.800048828125	200	26443.356898148148	3	0	0	NPAR
1339.4000244140625	210	26443.361643518518	3	0	0	NPAR
1299.4000244140625	230	26443.36673611111	3	0	0	NPAR
1260	195	26443.371655092593	3	1	0.007326007326007326	NPAR
1219.5999755859375	210	26443.376354166667	3	0	0	NPAR
1180.699951171875	220	26443.381319444445	3	1	0.006493506493506494	NPAR
1139.9000244140625	205	26443.386238425926	3	1	0.006968641114982578	NPAR
1099.800048828125	230	26443.391273148147	3	1	0.006211180124223602	NPAR
1060.5999755859375	210	26443.39636574074	3	0	0	NPAR
1019.5999755859375	220	26443.40134259259	3	0	0	NPAR
995.0999755859375	60	26443.40454861111	3	0	0	NPAR
980.20001220703125	105	26443.406458333335	3	0	0	NPAR
960	95	26443.40877314815	3	0	0	NPAR
939.9000244140625	105	26443.411087962962	3	0	0	NPAR
919.5999755859375	105	26443.41351851852	3	0	0	NPAR
899.79998779296875	105	26443.415960648148	3	0	0	NPAR
880.20001220703125	110	26443.4184375	3	0	0	NPAR
860.20001220703125	115	26443.42104166667	3	0	0	NPAR
840.0999755859375	120	26443.423761574075	3	0	0	NPAR
820.20001220703125	95	26443.42625	3	1	0.015037593984962405	NPAR
800.0999755859375	95	26443.428449074076	3	1	0.015037593984962405	NPAR
780.20001220703125	100	26443.43070601852	3	1	0.014285714285714285	NPAR
760	105	26443.433078703703	3	0	0	NPAR
739.9000244140625	105	26443.43550925926	3	0	0	NPAR
719.79998779296875	110	26443.437997685185	3	1	0.012987012987012988	NPAR
700.0999755859375	110	26443.44054398148	3	0	0	NPAR
680.0999755859375	120	26443.443217592594	3	0	0	NPAR
659.70001220703125	125	26443.446041666666	3	1	0.011428571428571429	NPAR
639.79998779296875	100	26443.448645833334	3	2	0.02857142857142857	NPAR
619.9000244140625	105	26443.451018518517	3	3	0.04081632653061224	NPAR
599.9000244140625	115	26443.453564814816	3	1	0.012422360248447204	NPAR
579.70001220703125	115	26443.456226851853	3	1	0.012422360248447204	NPAR
560.4000244140625	110	26443.458831018517	3	3	0.03896103896103896	NPAR
539.70001220703125	105	26443.461319444443	3	3	0.04081632653061224	NPAR
519.70001220703125	110	26443.463807870372	3	3	0.03896103896103896	NPAR
499.8999938964844	115	26443.466412037036	3	2	0.024844720496894408	NPAR
479.8999938964844	120	26443.469131944443	3	0	0	NPAR
460.6000061035156	100	26443.471689814814	3	6	0.08571428571428572	NPAR
444.70001220703125	167	26443.473460648147	3	3	0.025662959794696325	NPAR
435	178	26443.474618055556	3	5	0.04012841091492777	NPAR
424.8999938964844	178	26443.47579861111	3	5	0.04012841091492777	NPAR
414.8999938964844	178	26443.477002314816	3	8	0.06420545746388444	NPAR
404.8999938964844	182	26443.478217592594	3	5	0.03924646781789639	NPAR
394.79998779296875	188	26443.47946759259	3	3	0.022796352583586626	NPAR
384.8999938964844	192	26443.480740740742	3	4	0.029761904761904767	NPAR
375	202	26443.48201388889	3	3	0.02121640735502122	NPAR
365	204	26443.483310185184	3	3	0.02100840336134454	NPAR
355	204	26443.484618055554	3	4	0.02801120448179272	NPAR
344.8999938964844	214	26443.485960648148	3	5	0.03337783711615488	NPAR
334.79998779296875	220	26443.487337962964	3	2	0.012987012987012988	NPAR
325.1000061035156	220	26443.488738425927	3	1	0.006493506493506494	NPAR
315	186	26443.49	3	1	0.007680491551459294	NPAR
304.8999938964844	178	26443.491145833334	3	4	0.03210272873194222	NPAR
294.8999938964844	184	26443.492291666666	3	1	0.007763975155279504	NPAR
284.8999938964844	190	26443.49347222222	3	4	0.03007518796992481	NPAR
274.8999938964844	188	26443.494675925926	3	4	0.030395136778115502	NPAR
264.8999938964844	190	26443.495902777777	3	3	0.022556390977443608	NPAR
254.89999389648438	200	26443.497141203705	3	4	0.02857142857142857	NPAR
244.89999389648438	212	26443.498449074075	3	4	0.02695417789757413	NPAR
234.89999389648438	214	26443.49982638889	3	8	0.053404539385847806	NPAR
225.10000610351562	212	26443.501203703705	3	5	0.03369272237196766	NPAR
214.8000030517578	180	26443.502488425926	3	3	0.02380952380952381	NPAR
204.8000030517578	178	26443.50366898148	3	11	0.0882825040128411	NPAR
195	162	26443.504837962962	3	10	0.08818342151675486	NPAR
184.89999389648438	162	26443.506006944444	3	12	0.10582010582010583	NPAR
175	172	26443.507199074073	3	13	0.10797342192691031	NPAR
165	168	26443.5084375	3	16	0.1360544217687075	NPAR
155	152	26443.509733796298	3	27	0.25375939849624063	NPAR
144.89999389648438	150	26443.51103009259	3	28	0.26666666666666666	NPAR
134.89999389648438	154	26443.51232638889	3	26	0.24118738404452691	NPAR
125.0999984741211	150	26443.513668981483	3	18	0.17142857142857143	NPAR
115.0999984741211	142	26443.515034722222	3	29	0.2917505030181087	NPAR
105	144	26443.516423611112	3	27	0.26785714285714285	NPAR
97.9000015258789	50	26443.517349537036	3	5	0.14285714285714285	NPAR
93.4000015258789	60	26443.51787037037	3	8	0.19047619047619047	NPAR
88.5	62	26443.518449074076	3	7	0.16129032258064516	NPAR
83.4000015258789	66	26443.519050925926	3	2	0.043290043290043295	NPAR
78.30000305175781	70	26443.519675925927	3	5	0.10204081632653061	NPAR
73.4000015258789	72	26443.5203125	3	3	0.05952380952380953	NPAR
68.4000015258789	84	26443.52099537037	3	7	0.11904761904761905	NPAR
63.5	88	26443.521689814814	3	0	0	NPAR
58.5	90	26443.52238425926	3	8	0.126984126984127	NPAR
53.400001525878906	80	26443.523020833334	3	1	0.017857142857142856	NPAR
48.5	92	26443.523645833335	3	1	0.015527950310559008	NPAR
43.5	90	26443.524328703705	3	5	0.07936507936507937	NPAR
38.5	92	26443.52503472222	3	0	0	NPAR
33.5	70	26443.52568287037	3	2	0.04081632653061224	NPAR
28.5	74	26443.52627314815	3	2	0.03861003861003861	NPAR
23.399999618530273	72	26443.526863425926	3	5	0.09920634920634921	NPAR
18.5	72	26443.527453703704	3	26	0.5158730158730159	NPAR
13.5	74	26443.52804398148	3	4	0.07722007722007722	NPAR
8.5	78	26443.528645833332	3	0	0	NPAR
3.299999952316284	102	26443.529386574075	3	7	0.09803921568627452	NPAR
0.8999999761581421	6	26443.529814814814	3	0	0	NPAR
1.2000000476837158	124	26443.53384259259	3	3	0.03456221198156682	NPAR
0.8999999761581421	2	26443.534363425926	3	0	0	NPAR
1.100000023841858	4	26443.534386574072	3	0	0	NPAR
0.8999999761581421	4	26443.53443287037	3	0	0	NPAR
972.29998779296875	20	26443.96261574074	4	0	0	PAR
981.20001220703125	20	26444.045949074072	4	0	0	PAR
984.5999755859375	20	26444.129282407408	4	0	0	PAR
985.0999755859375	20	26444.21261574074	4	0	0	PAR
986.0999755859375	20	26444.295949074072	4	0	0	PAR
989.4000244140625	20	26444.379282407408	4	0	0	PAR
985.5	20	26444.46261574074	4	0	0	PAR
982	175	26444.472743055554	4	3	0.02448979591836735	NPAR
959.9000244140625	115	26444.47605324074	4	0	0	NPAR
939.5999755859375	120	26444.47877314815	4	0	0	NPAR
920.0999755859375	100	26444.481319444443	4	0	0	NPAR
900.0999755859375	100	26444.48363425926	4	0	0	NPAR
880.20001220703125	105	26444.486006944444	4	1	0.013605442176870748	NPAR
859.70001220703125	110	26444.48849537037	4	0	0	NPAR
839.5	115	26444.491099537037	4	0	0	NPAR
819.5999755859375	120	26444.493819444444	4	2	0.023809523809523808	NPAR
800.29998779296875	100	26444.496365740742	4	1	0.014285714285714285	NPAR
780	105	26444.498738425926	4	1	0.013605442176870748	NPAR
759.79998779296875	110	26444.50122685185	4	0	0	NPAR
739.9000244140625	110	26444.50377314815	4	2	0.025974025974025976	NPAR
720.0999755859375	120	26444.506435185187	4	0	0	NPAR
700.70001220703125	100	26444.508981481482	4	0	0	NPAR
680.29998779296875	100	26444.511296296296	4	2	0.02857142857142857	NPAR
660.20001220703125	105	26444.513668981483	4	0	0	NPAR
639.9000244140625	110	26444.516157407408	4	0	0	NPAR
619.70001220703125	115	26444.518761574072	4	3	0.037267080745341616	NPAR
599.70001220703125	115	26444.52142361111	4	1	0.012422360248447204	NPAR
579.9000244140625	120	26444.52414351852	4	1	0.011904761904761904	NPAR
560.5999755859375	105	26444.526747685184	4	1	0.013605442176870748	NPAR
540.20001220703125	100	26444.52912037037	4	0	0	NPAR
520	110	26444.531550925927	4	2	0.025974025974025976	NPAR
499.79998779296875	110	26444.534097222222	4	0	0	NPAR
480	120	26444.53675925926	4	1	0.011904761904761904	NPAR
460.6000061035156	100	26444.539305555554	4	0	0	NPAR
444.70001220703125	173	26444.541087962964	4	1	0.008257638315441783	NPAR
434.8999938964844	184	26444.54224537037	4	2	0.015527950310559008	NPAR
424.8999938964844	190	26444.54341435185	4	1	0.007518796992481203	NPAR
414.8999938964844	188	26444.54459490741	4	5	0.037993920972644375	NPAR
404.8999938964844	190	26444.545775462964	4	1	0.007518796992481203	NPAR
394.8999938964844	192	26444.546967592592	4	0	0	NPAR
384.8999938964844	198	26444.54818287037	4	0	0	NPAR
374.8999938964844	198	26444.54943287037	4	1	0.007215007215007215	NPAR
365	198	26444.550659722223	4	4	0.02886002886002886	NPAR
354.8999938964844	202	26444.55190972222	4	1	0.0070721357850070735	NPAR
344.8999938964844	206	26444.553194444445	4	1	0.006934812760055479	NPAR
334.8999938964844	208	26444.554502314815	4	1	0.006868131868131868	NPAR
324.8999938964844	218	26444.555856481482	4	2	0.013106159895150722	NPAR
314.8999938964844	218	26444.557256944445	4	4	0.026212319790301444	NPAR
305.20001220703125	188	26444.558564814815	4	3	0.022796352583586626	NPAR
294.8999938964844	176	26444.55974537037	4	9	0.07305194805194806	NPAR
284.8999938964844	176	26444.560914351852	4	9	0.07305194805194806	NPAR
275	182	26444.56207175926	4	5	0.03924646781789639	NPAR
265	190	26444.563287037035	4	7	0.05263157894736842	NPAR
255	198	26444.564560185187	4	4	0.02886002886002886	NPAR
244.89999389648438	206	26444.565891203703	4	3	0.020804438280166437	NPAR
234.89999389648438	206	26444.567280092593	4	8	0.05547850208044383	NPAR
225	162	26444.568541666667	4	17	0.14991181657848326	NPAR
215	180	26444.569733796296	4	9	0.07142857142857144	NPAR
204.89999389648438	174	26444.570949074074	4	8	0.06568144499178982	NPAR
195	160	26444.57215277778	4	16	0.14285714285714285	NPAR
185.10000610351562	160	26444.57337962963	4	19	0.16964285714285715	NPAR
174.89999389648438	154	26444.574641203704	4	18	0.16697588126159554	NPAR
165	158	26444.575949074075	4	26	0.23508137432188067	NPAR
154.89999389648438	152	26444.577245370372	4	26	0.2443609022556391	NPAR
145.10000610351562	152	26444.578564814816	4	18	0.16917293233082709	NPAR
134.89999389648438	154	26444.579895833333	4	27	0.2504638218923933	NPAR
125	152	26444.581238425926	4	24	0.2255639097744361	NPAR
115	146	26444.582569444443	4	14	0.13698630136986303	NPAR
104.80000305175781	156	26444.583900462963	4	18	0.16483516483516486	NPAR
98	64	26444.58486111111	4	6	0.13392857142857142	NPAR
93.5	84	26444.58548611111	4	9	0.15306122448979592	NPAR
88.5	72	26444.586145833335	4	6	0.11904761904761905	NPAR
83.5	74	26444.58675925926	4	6	0.11583011583011583	NPAR
