depth	nb_image	juld	cycle	nb_calanoid	conc_calanoid	PhaseName
509.8999938964844	105	26448.53324074074	2	0	0	NPAR
494.5	174	26448.535069444446	2	0	0	NPAR
484.8999938964844	198	26448.536261574074	2	0	0	NPAR
474.8999938964844	198	26448.53753472222	2	0	0	NPAR
465	204	26448.53883101852	2	2	0.01400560224089636	NPAR
455	210	26448.540173611113	2	0	0	NPAR
445	210	26448.541550925926	2	1	0.006802721088435374	NPAR
435.1000061035156	190	26448.542881944446	2	5	0.03759398496240601	NPAR
424.8999938964844	168	26448.544074074074	2	1	0.008503401360544218	NPAR
414.8999938964844	178	26448.545208333333	2	0	0	NPAR
404.8999938964844	182	26448.546377314815	2	2	0.015698587127158558	NPAR
394.8999938964844	178	26448.547546296297	2	1	0.008025682182985555	NPAR
384.8999938964844	180	26448.548726851852	2	1	0.007936507936507938	NPAR
375	178	26448.549930555557	2	2	0.01605136436597111	NPAR
364.8999938964844	182	26448.55116898148	2	5	0.03924646781789639	NPAR
354.8999938964844	182	26448.552418981482	2	4	0.031397174254317116	NPAR
344.8999938964844	190	26448.553703703703	2	6	0.045112781954887216	NPAR
334.8999938964844	192	26448.555011574073	2	3	0.022321428571428575	NPAR
324.8999938964844	196	26448.556354166667	2	5	0.03644314868804665	NPAR
315	198	26448.557719907407	2	2	0.01443001443001443	NPAR
305.1000061035156	206	26448.559097222223	2	5	0.0346740638002774	NPAR
294.8999938964844	166	26448.56037037037	2	5	0.04302925989672978	NPAR
284.8999938964844	164	26448.561539351853	2	6	0.05226480836236934	NPAR
274.8999938964844	164	26448.56273148148	2	0	0	NPAR
264.8999938964844	166	26448.563935185186	2	6	0.05163511187607574	NPAR
255	174	26448.565150462964	2	2	0.016420361247947456	NPAR
245	170	26448.56638888889	2	6	0.0504201680672269	NPAR
235	168	26448.567650462963	2	5	0.04251700680272109	NPAR
224.8000030517578	174	26448.568935185187	2	6	0.04926108374384237	NPAR
215	176	26448.57023148148	2	6	0.048701298701298704	NPAR
205	176	26448.571550925924	2	5	0.04058441558441559	NPAR
194.89999389648438	170	26448.57290509259	2	10	0.08403361344537816	NPAR
184.8000030517578	170	26448.574282407408	2	8	0.06722689075630253	NPAR
174.89999389648438	172	26448.57565972222	2	4	0.03322259136212625	NPAR
164.89999389648438	134	26448.57689814815	2	7	0.0746268656716418	NPAR
154.89999389648438	130	26448.578032407408	2	5	0.054945054945054944	NPAR
145	130	26448.579155092593	2	6	0.06593406593406594	NPAR
135	138	26448.5803125	2	0	0	NPAR
124.9000015258789	134	26448.581527777777	2	4	0.042643923240938165	NPAR
114.9000015258789	134	26448.582743055555	2	2	0.021321961620469083	NPAR
105	154	26448.583993055556	2	3	0.027829313543599257	NPAR
98	64	26448.584895833334	2	0	0	NPAR
93.5999984741211	76	26448.58546296296	2	0	0	NPAR
88.5999984741211	92	26448.586145833335	2	1	0.015527950310559008	NPAR
83.5	94	26448.586875	2	1	0.015197568389057751	NPAR
78.5999984741211	70	26448.587546296298	2	0	0	NPAR
73.5999984741211	64	26448.588136574075	2	1	0.022321428571428572	NPAR
68.5	58	26448.588726851853	2	4	0.09852216748768475	NPAR
63.29999923706055	56	26448.58931712963	2	7	0.1785714285714286	NPAR
58.5	54	26448.589884259258	2	22	0.5820105820105821	NPAR
53.599998474121094	60	26448.59045138889	2	18	0.42857142857142855	NPAR
48.400001525878906	60	26448.591030092593	2	22	0.5238095238095238	NPAR
43.5	56	26448.59159722222	2	7	0.1785714285714286	NPAR
38.5	60	26448.592164351852	2	17	0.40476190476190477	NPAR
33.400001525878906	56	26448.592743055557	2	16	0.4081632653061225	NPAR
28.399999618530273	56	26448.59329861111	2	5	0.12755102040816327	NPAR
23.600000381469727	58	26448.593842592592	2	9	0.22167487684729067	NPAR
18.600000381469727	62	26448.594409722224	2	4	0.09216589861751152	NPAR
13.5	62	26448.595	2	8	0.18433179723502305	NPAR
8.399999618530273	62	26448.595601851852	2	19	0.4377880184331797	NPAR
3.200000047683716	58	26448.59621527778	2	7	0.1724137931034483	NPAR
0.699999988079071	8	26448.59943287037	2	2	0.35714285714285715	NPAR
176.10000610351562	20	26448.703310185185	3	1	0.07142857142857142	PAR
176.10000610351562	20	26448.717199074075	3	0	0	PAR
191.60000610351562	20	26448.731087962962	3	2	0.14285714285714285	PAR
191.60000610351562	20	26448.744976851853	3	0	0	PAR
191.60000610351562	20	26448.75886574074	3	0	0	PAR
196.60000610351562	20	26448.77275462963	3	3	0.21428571428571427	PAR
196.60000610351562	20	26448.786643518517	3	1	0.07142857142857142	PAR
196.60000610351562	20	26448.800532407407	3	0	0	PAR
194.10000610351562	20	26448.814421296298	3	0	0	PAR
194.10000610351562	20	26448.828310185185	3	0	0	PAR
194.10000610351562	20	26448.842199074075	3	0	0	PAR
193.10000610351562	20	26448.856087962962	3	0	0	PAR
193.10000610351562	20	26448.869976851853	3	0	0	PAR
193.10000610351562	20	26448.88386574074	3	1	0.07142857142857142	PAR
195.1999969482422	20	26448.89775462963	3	0	0	PAR
195.1999969482422	20	26448.911643518517	3	0	0	PAR
195.1999969482422	20	26448.925532407407	3	0	0	PAR
196.39999389648438	20	26448.939421296298	3	0	0	PAR
196.39999389648438	20	26448.953310185185	3	2	0.14285714285714285	PAR
196.39999389648438	20	26448.967199074075	3	0	0	PAR
189.39999389648438	20	26448.981087962962	3	0	0	PAR
189.39999389648438	20	26448.994976851853	3	0	0	PAR
189.39999389648438	20	26449.00886574074	3	0	0	PAR
192	20	26449.02275462963	3	0	0	PAR
192	20	26449.036643518517	3	0	0	PAR
192	20	26449.050532407407	3	2	0.14285714285714285	PAR
193.3000030517578	20	26449.064421296298	3	0	0	PAR
193.3000030517578	20	26449.078310185185	3	0	0	PAR
193.3000030517578	20	26449.092199074075	3	0	0	PAR
192.60000610351562	20	26449.106087962962	3	0	0	PAR
192.60000610351562	20	26449.119976851853	3	0	0	PAR
192.60000610351562	20	26449.13386574074	3	0	0	PAR
194.8000030517578	20	26449.14775462963	3	0	0	PAR
194.8000030517578	20	26449.161643518517	3	0	0	PAR
194.8000030517578	20	26449.175532407407	3	2	0.14285714285714285	PAR
198.60000610351562	20	26449.189421296298	3	0	0	PAR
198.60000610351562	20	26449.203310185185	3	1	0.07142857142857142	PAR
198.60000610351562	20	26449.217199074075	3	0	0	PAR
199.60000610351562	20	26449.231087962962	3	0	0	PAR
199.60000610351562	20	26449.244976851853	3	2	0.14285714285714285	PAR
199.60000610351562	20	26449.25886574074	3	0	0	PAR
201.10000610351562	20	26449.27275462963	3	0	0	PAR
201.10000610351562	20	26449.286643518517	3	0	0	PAR
201.10000610351562	20	26449.300532407407	3	0	0	PAR
191.60000610351562	20	26449.314421296298	3	0	0	PAR
191.60000610351562	20	26449.328310185185	3	0	0	PAR
191.60000610351562	20	26449.342199074075	3	0	0	PAR
197.3000030517578	20	26449.356087962962	3	1	0.07142857142857142	PAR
197.3000030517578	20	26449.369976851853	3	1	0.07142857142857142	PAR
197.3000030517578	20	26449.38386574074	3	0	0	PAR
190.5	20	26449.39775462963	3	0	0	PAR
190.5	20	26449.411643518517	3	0	0	PAR
190.5	20	26449.425532407407	3	0	0	PAR
194.10000610351562	20	26449.439421296298	3	0	0	PAR
194.10000610351562	20	26449.453310185185	3	0	0	PAR
194.10000610351562	20	26449.467199074075	3	0	0	PAR
194.3000030517578	20	26449.481087962962	3	0	0	PAR
194.3000030517578	20	26449.494976851853	3	1	0.07142857142857142	PAR
194.3000030517578	20	26449.50886574074	3	0	0	PAR
194.10000610351562	20	26449.52275462963	3	1	0.07142857142857142	PAR
194.10000610351562	20	26449.536643518517	3	0	0	PAR
194.10000610351562	20	26449.550532407407	3	0	0	PAR
195.89999389648438	20	26449.564421296298	3	0	0	PAR
195.89999389648438	20	26449.578310185185	3	0	0	PAR
195.89999389648438	20	26449.592199074075	3	1	0.07142857142857142	PAR
191.89999389648438	20	26449.606087962962	3	0	0	PAR
191.89999389648438	20	26449.619976851853	3	0	0	PAR
191.89999389648438	20	26449.63386574074	3	0	0	PAR
190.6999969482422	20	26449.64775462963	3	0	0	PAR
190.6999969482422	20	26449.661643518517	3	0	0	PAR
190.6999969482422	20	26449.675532407407	3	0	0	PAR
190.6999969482422	20	26449.689421296298	3	0	0	PAR
472.29998779296875	20	26449.830891203703	3	0	0	PAR
492.29998779296875	20	26449.91422453704	3	0	0	PAR
493.70001220703125	20	26449.99755787037	3	0	0	PAR
494.20001220703125	20	26450.080891203703	3	0	0	PAR
496.70001220703125	20	26450.16422453704	3	0	0	PAR
497.3999938964844	20	26450.24755787037	3	0	0	PAR
497.70001220703125	20	26450.330891203703	3	0	0	PAR
498	20	26450.41422453704	3	0	0	PAR
498.1000061035156	20	26450.49755787037	3	0	0	PAR
500.1000061035156	20	26450.580891203703	3	0	0	PAR
500.5	20	26450.66422453704	3	0	0	PAR
500.5	20	26450.74755787037	3	0	0	PAR
502	20	26450.83087962963	3	0	0	PAR
502.1000061035156	20	26450.91420138889	3	0	0	PAR
504.29998779296875	20	26450.99753472222	3	0	0	PAR
500.70001220703125	20	26451.080868055556	3	0	0	PAR
503.6000061035156	20	26451.16420138889	3	1	0.07142857142857142	PAR
505.1000061035156	20	26451.24753472222	3	0	0	PAR
504.79998779296875	20	26451.330868055556	3	0	0	PAR
502.70001220703125	20	26451.41420138889	3	0	0	PAR
507.1000061035156	20	26451.49753472222	3	0	0	PAR
506.20001220703125	20	26451.580868055556	3	0	0	PAR
505	20	26451.66420138889	3	0	0	PAR
507	20	26451.74753472222	3	0	0	PAR
507	20	26451.830868055556	3	0	0	PAR
508.8999938964844	20	26451.914178240742	3	0	0	PAR
508.5	20	26451.997511574074	3	0	0	PAR
509.70001220703125	20	26452.080844907407	3	0	0	PAR
508.29998779296875	20	26452.164178240742	3	0	0	PAR
509.20001220703125	20	26452.247511574074	3	0	0	PAR
505.1000061035156	20	26452.330844907407	3	0	0	PAR
511.6000061035156	20	26452.414178240742	3	0	0	PAR
511.1000061035156	20	26452.497511574074	3	0	0	PAR
511.5	20	26452.580844907407	3	0	0	PAR
510.8999938964844	20	26452.664178240742	3	0	0	PAR
509.3999938964844	20	26452.747511574074	3	0	0	PAR
971.20001220703125	20	26453.011527777777	3	0	0	PAR
980.29998779296875	20	26453.094861111113	3	0	0	PAR
981.5999755859375	20	26453.178194444445	3	0	0	PAR
982.20001220703125	20	26453.261527777777	3	0	0	PAR
985.29998779296875	20	26453.344861111113	3	0	0	PAR
983.4000244140625	20	26453.428194444445	3	1	0.07142857142857142	PAR
985.29998779296875	20	26453.511527777777	3	0	0	PAR
984.0999755859375	20	26453.594861111113	3	0	0	PAR
989.79998779296875	20	26453.678194444445	3	0	0	PAR
986	20	26453.761527777777	3	0	0	PAR
987.9000244140625	20	26453.844861111113	3	0	0	PAR
987.79998779296875	20	26453.928194444445	3	0	0	PAR
988.5999755859375	20	26454.011516203704	3	1	0.07142857142857142	PAR
989.70001220703125	20	26454.094837962963	3	0	0	PAR
990.20001220703125	20	26454.178171296295	3	0	0	PAR
990.0999755859375	20	26454.344837962963	3	0	0	PAR
990.9000244140625	20	26454.428171296295	3	0	0	PAR
991.29998779296875	20	26454.51150462963	3	0	0	PAR
991.5	20	26454.594837962963	3	0	0	PAR
993.29998779296875	20	26454.678171296295	3	0	0	PAR
992.0999755859375	20	26454.76150462963	3	0	0	PAR
992.29998779296875	20	26454.844837962963	3	0	0	PAR
993.79998779296875	20	26454.928171296295	3	0	0	PAR
993.5	20	26455.01150462963	3	0	0	PAR
997.20001220703125	20	26455.094814814816	3	0	0	PAR
994.70001220703125	20	26455.17814814815	3	0	0	PAR
992.79998779296875	20	26455.26148148148	3	0	0	PAR
995.4000244140625	20	26455.344814814816	3	0	0	PAR
995.29998779296875	20	26455.42814814815	3	0	0	PAR
997.0999755859375	20	26455.51148148148	3	0	0	PAR
995.79998779296875	20	26455.594814814816	3	0	0	PAR
995.5999755859375	20	26455.67814814815	3	0	0	PAR
996.79998779296875	20	26455.76148148148	3	0	0	PAR
996.5	20	26455.844814814816	3	0	0	PAR
998.0999755859375	20	26455.92814814815	3	0	0	PAR
997.4000244140625	20	26456.01148148148	3	0	0	PAR
998.29998779296875	20	26456.094791666666	3	0	0	PAR
998	20	26456.178125	3	0	0	PAR
997.0999755859375	20	26456.261458333334	3	0	0	PAR
999	20	26456.344791666666	3	0	0	PAR
998.20001220703125	20	26456.428125	3	0	0	PAR
999.79998779296875	20	26456.511458333334	3	0	0	PAR
999.79998779296875	20	26456.594791666666	3	0	0	PAR
999.70001220703125	20	26456.678125	3	0	0	PAR
999.5	20	26456.761458333334	3	0	0	PAR
999.9000244140625	20	26456.844791666666	3	0	0	PAR
999.79998779296875	20	26456.928125	3	0	0	PAR
1001.5	20	26457.011458333334	3	0	0	PAR
1000.2999877929688	20	26457.09476851852	3	0	0	PAR
1001.0999755859375	20	26457.178101851852	3	0	0	PAR
1000.7999877929688	20	26457.261435185184	3	0	0	PAR
1000.7000122070312	20	26457.34476851852	3	0	0	PAR
1002.2000122070312	20	26457.428101851852	3	0	0	PAR
1002.0999755859375	20	26457.511435185184	3	0	0	PAR
1002.4000244140625	20	26457.59476851852	3	0	0	PAR
1001.9000244140625	20	26457.678101851852	3	0	0	PAR
1001.9000244140625	20	26457.761435185184	3	0	0	PAR
1002.0999755859375	20	26457.84476851852	3	0	0	PAR
1002.2999877929688	20	26457.928101851852	3	0	0	PAR
1002.2999877929688	20	26458.011435185184	3	0	0	PAR
1973.300048828125	185	26458.623101851852	3	0	0	NPAR
1939.699951171875	215	26458.627685185184	3	0	0	NPAR
1900.300048828125	230	26458.63283564815	3	0	0	NPAR
1860.0999755859375	195	26458.637754629628	3	0	0	NPAR
1819.699951171875	215	26458.6425	3	1	0.006644518272425249	NPAR
1779.699951171875	225	26458.64759259259	3	0	0	NPAR
1740.699951171875	210	26458.652627314816	3	0	0	NPAR
1699.699951171875	200	26458.657372685186	3	0	0	NPAR
1659.9000244140625	220	26458.662233796298	3	0	0	NPAR
1620	235	26458.6675	3	0	0	NPAR
1579.5	195	26458.67247685185	3	0	0	NPAR
1539.800048828125	205	26458.677106481482	3	1	0.006968641114982578	NPAR
1500.0999755859375	220	26458.682025462964	3	0	0	NPAR
1460.5999755859375	230	26458.687233796296	3	0	0	NPAR
1419.699951171875	200	26458.692210648147	3	0	0	NPAR
1379.5999755859375	205	26458.696898148148	3	0	0	NPAR
1339.5999755859375	230	26458.701932870372	3	0	0	NPAR
1300.5999755859375	215	26458.707083333335	3	0	0	NPAR
1259.699951171875	200	26458.711886574074	3	1	0.007142857142857143	NPAR
1219.800048828125	225	26458.716805555556	3	0	0	NPAR
1180.800048828125	210	26458.721840277776	3	1	0.006802721088435374	NPAR
1139.5	205	26458.72664351852	3	0	0	NPAR
1099.699951171875	215	26458.731504629628	3	0	0	NPAR
1060.300048828125	235	26458.736712962964	3	0	0	NPAR
1019.9000244140625	200	26458.741747685184	3	0	0	NPAR
995.5	55	26458.74465277778	3	0	0	NPAR
980	110	26458.746516203704	3	1	0.012987012987012988	NPAR
960	110	26458.7490625	3	0	0	NPAR
940	120	26458.751724537036	3	0	0	NPAR
920.4000244140625	110	26458.754386574074	3	0	0	NPAR
899.79998779296875	100	26458.75681712963	3	0	0	NPAR
879.9000244140625	105	26458.759189814813	3	0	0	NPAR
859.5999755859375	110	26458.761678240742	3	1	0.012987012987012988	NPAR
839.5999755859375	110	26458.764224537037	3	0	0	NPAR
820.0999755859375	115	26458.766828703705	3	0	0	NPAR
800.79998779296875	110	26458.76943287037	3	0	0	NPAR
780	100	26458.771863425925	3	0	0	NPAR
759.9000244140625	100	26458.77417824074	3	0	0	NPAR
740	105	26458.776550925926	3	0	0	NPAR
720	105	26458.778981481482	3	0	0	NPAR
700.20001220703125	110	26458.781469907408	3	0	0	NPAR
680.0999755859375	115	26458.784074074076	3	0	0	NPAR
660.0999755859375	120	26458.786793981482	3	1	0.011904761904761904	NPAR
640.5999755859375	105	26458.789398148147	3	1	0.013605442176870748	NPAR
620	100	26458.791770833333	3	0	0	NPAR
599.79998779296875	105	26458.79414351852	3	0	0	NPAR
579.5999755859375	105	26458.796574074073	3	0	0	NPAR
559.79998779296875	110	26458.7990625	3	0	0	NPAR
539.9000244140625	120	26458.801724537036	3	0	0	NPAR
520.0999755859375	95	26458.80421296296	3	0	0	NPAR
500.20001220703125	105	26458.80652777778	3	0	0	NPAR
480	110	26458.809016203704	3	0	0	NPAR
460	115	26458.811620370372	3	0	0	NPAR
444.70001220703125	211	26458.813668981482	3	0	0	NPAR
435.1000061035156	216	26458.81503472222	3	0	0	NPAR
424.8999938964844	182	26458.816284722223	3	0	0	NPAR
414.8999938964844	176	26458.817430555555	3	0	0	NPAR
405	186	26458.818564814814	3	1	0.007680491551459294	NPAR
394.8999938964844	188	26458.819733796296	3	0	0	NPAR
385	186	26458.82091435185	3	1	0.007680491551459294	NPAR
375	196	26458.822118055556	3	0	0	NPAR
364.8999938964844	192	26458.823344907407	3	1	0.007440476190476192	NPAR
354.8999938964844	202	26458.824594907408	3	1	0.0070721357850070735	NPAR
344.8999938964844	198	26458.825868055555	3	2	0.01443001443001443	NPAR
334.8999938964844	204	26458.827152777776	3	2	0.01400560224089636	NPAR
324.8999938964844	212	26458.82849537037	3	0	0	NPAR
315	208	26458.829837962963	3	1	0.006868131868131868	NPAR
305.1000061035156	230	26458.831238425926	3	0	0	NPAR
295.1000061035156	188	26458.83255787037	3	1	0.007598784194528876	NPAR
285	182	26458.83372685185	3	0	0	NPAR
274.8999938964844	186	26458.834895833334	3	0	0	NPAR
264.8999938964844	186	26458.83607638889	3	0	0	NPAR
255	184	26458.837268518517	3	0	0	NPAR
245	194	26458.838506944445	3	1	0.007363770250368189	NPAR
234.89999389648438	188	26458.839780092592	3	0	0	NPAR
225	202	26458.84107638889	3	0	0	NPAR
214.89999389648438	208	26458.842418981483	3	0	0	NPAR
205	216	26458.84380787037	3	0	0	NPAR
195.10000610351562	176	26458.845092592594	3	0	0	NPAR
185	174	26458.846238425926	3	0	0	NPAR
174.89999389648438	174	26458.847384259258	3	0	0	NPAR
164.89999389648438	170	26458.848564814816	3	0	0	NPAR
154.89999389648438	170	26458.849733796298	3	0	0	NPAR
145.10000610351562	176	26458.850925925926	3	0	0	NPAR
135	174	26458.85212962963	3	1	0.008210180623973728	NPAR
125	174	26458.853344907406	3	0	0	NPAR
115	174	26458.854583333334	3	0	0	NPAR
104.9000015258789	178	26458.855844907408	3	2	0.01605136436597111	NPAR
98.0999984741211	78	26458.856747685186	3	0	0	NPAR
93.5	98	26458.857349537036	3	0	0	NPAR
88.5	100	26458.858032407406	3	0	0	NPAR
83.4000015258789	104	26458.85875	3	0	0	NPAR
78.4000015258789	106	26458.859490740742	3	0	0	NPAR
73.4000015258789	88	26458.860173611112	3	1	0.016233766233766236	NPAR
68.5	84	26458.860775462963	3	0	0	NPAR
63.599998474121094	94	26458.861400462964	3	1	0.015197568389057751	NPAR
58.599998474121094	98	26458.862083333333	3	2	0.02915451895043732	NPAR
53.5	110	26458.862800925926	3	3	0.03896103896103896	NPAR
48.400001525878906	110	26458.863541666666	3	0	0	NPAR
43.5	96	26458.864224537036	3	0	0	NPAR
38.5	90	26458.864837962963	3	0	0	NPAR
33.400001525878906	92	26458.865439814814	3	0	0	NPAR
28.5	88	26458.86603009259	3	0	0	NPAR
23.5	88	26458.866608796296	3	1	0.016233766233766236	NPAR
18.5	82	26458.8671875	3	26	0.4529616724738676	NPAR
13.600000381469727	68	26458.867743055554	3	27	0.5672268907563026	NPAR
8.5	80	26458.868333333332	3	10	0.17857142857142858	NPAR
3	120	26458.869212962964	3	40	0.47619047619047616	NPAR
0.800000011920929	8	26458.872685185186	3	2	0.35714285714285715	NPAR
175.6999969482422	20	26459.012430555555	4	0	0	PAR
175.6999969482422	20	26459.026319444445	4	0	0	PAR
